time,站点名称,O3_8H,气温(℃),风速(m/s),风向(°),SO2,NO2,PM10,CO,PM2.5
2024-11-13,独贵塔拉北项目区,37.0,3.2,0.8,190.9,15,40,78,0.732,40
2024-11-13,新能源示范区,61.0,4.3,0.6,231.9,11,36,59,0.487,24
2024-11-13,独贵塔拉南项目区,49.0,3.4,0.9,145.7,13,25,44,0.538,33
2024-11-13,乌审召特勤消防站,53.0,6.3,0.7,336.6,8,23,39,0.621,25
2024-11-13,纳林河项目区,52.0,6.5,1.3,266.0,6,23,45,0.757,43
2024-11-13,中天合创宿舍楼站,44.0,6.4,1.1,291.7,9,10,46,0.764,34
2024-11-13,察汗淖,44.0,5.4,1.2,39.9,17,15,33,0.555,18
2024-11-13,纳林陶亥镇,50.0,5.7,0.6,36.2,5,35,33,0.928,18
2024-11-13,圣圆产业园,44.0,7.2,0.8,237.8,7,24,36,1.164,23
2024-11-13,乌兰木伦镇武家塔,19.0,6.7,0.9,356.9,6,40,50,0.992,27
2024-11-13,伊金霍洛旗新街镇,38.0,6.4,1.2,206.8,4,39,12,0.534,21
2024-11-13,空港物流园区,40.0,4.9,0.7,66.7,9,24,39,0.556,30
2024-11-14,装备制造产业园,83.0,4.2,1.2,140.7,3,30,22,1.14,20
2024-11-14,麻黄湾,68.0,4.7,1.6,174.1,22,42,40,1.032,23
2024-11-14,加气站,59.0,4.4,1.0,105.4,4,47,59,1.236,24
2024-11-14,添尔漫梁村委会,43.0,3.3,2.2,148.8,1,52,0,1.834,0
2024-11-14,铜川镇政府,66.0,4.3,1.5,266.1,10,55,5666(B),3.819,29508(B)
2024-11-14,达拉特经济开发区管委会站,29.0,2.7,0.7,306.9,11,34,62,1.57,39
2024-11-14,青达门,3.0,5.1,2.2,113.9,16,18,0,-8.245(Lsp),0
2024-11-14,准格尔产业园,40.0,12.4,0.9,300.1,7,27,29,0.964,23
2024-11-14,大路产业园,42.0,4.9,2.9,328.6,8,15,30,0.953,18
2024-11-14,哈尔乌素矿区,17.0,3.8,1.2,117.8,17,41,14,0.603,19
2024-11-14,黑岱沟,37.0,3.5,0.9,191.4,33,41,17(H),1.021,11
2024-11-14,羊市塔,29.0,3.9,0.9,66.3,16,46,71,2.782,12
2024-11-14,黄天棉图,57.0,4.3,1.3,249.0,21,49,44,0.802,23
2024-11-14,纳日松,40.0,3.1,0.9,1.0,22,35,55,1.566,34
2024-11-14,羊四圪咀,30.0,3.8,0.7,235.6,10,35,63,1.32,19
2024-11-14,上海庙东,67.0,3.8,3.1,105.3,7,14,22,0.343,19
2024-11-14,零碳产业园,67.0,5.7,1.0,178.1,4,27,28,0.839,18
2024-11-14,独贵塔拉北项目区,51.0,3.3,1.7,134.7,13,26,75,0.715,50
2024-11-14,新能源示范区,90.0,3.2,1.9,82.2,11,24,71,0.551,39
2024-11-14,独贵塔拉南项目区,93.0,4.5,1.9,175.8,11,19,51,0.442,71
2024-11-14,乌审召特勤消防站,73.0,2.7,1.2,141.1,10,24,32,0.704,23
2024-11-14,纳林河项目区,53.0,5.3,1.4,116.4,8,27,49,1.032,43
2024-11-14,中天合创宿舍楼站,58.0,3.9,0.9,11.3,8,9,37,0.647,31
2024-11-14,察汗淖,60.0,3.0,1.1,80.2,17,12,18,0.411,11
2024-11-14,纳林陶亥镇,42.0,3.9,0.7,218.8,6,42,56,1.054,27
2024-11-14,圣圆产业园,27.0,4.3,0.7,79.6,11,32,67,1.647,45
2024-11-14,乌兰木伦镇武家塔,19.0,3.7,1.2,208.1,6,40,91,1.044,27
2024-11-14,伊金霍洛旗新街镇,43.0,4.5,2.3,50.0,3,29,12,0.502,21
2024-11-14,空港物流园区,56.0,3.6,1.0,208.6,9,27,32,0.579,22
2024-11-15,麻黄湾,49.0,4.2,3.6,275.0,19,32,68,0.85,36
2024-11-15,加气站,35.0,3.6,1.7,267.5,1,37,80,1.095,33
2024-11-15,添尔漫梁村委会,49.0,2.9,1.8,297.5,1,27,0,1.752,0
2024-11-15,铜川镇政府,42.0,2.6,1.6,348.4,3,46,5666(B),3.565,29508(B)
2024-11-15,达拉特经济开发区管委会站,12.0,4.3,0.5,175.6,9,48,84,1.473,43
2024-11-15,青达门,3.0,3.6,4.1,236.4,15,23,0,-8.206(Lsp),0
2024-11-15,白泥井镇,16.0,5.5,0.7,332.1,0,29,0,2.831,10
2024-11-15,准格尔产业园,33.0,24.3,1.5,359.2,7,30,79,0.76,56
2024-11-15,大路产业园,28.0,5.0,3.6,9.3,9,21,52,1.044,33
2024-11-15,哈尔乌素矿区,17.0,4.6,1.9,252.9,16,35,62,0.669,37
2024-11-15,黑岱沟,40.0,4.1,1.4,282.1,27,29,68,1.005,17
2024-11-15,羊市塔,21.0,5.8,2.3,190.0,17,46,98,1.009,32
2024-11-15,黄天棉图,46.0,3.9,3.0,7.7,12,41,68,0.833,26
2024-11-15,纳日松,52.0,5.2,1.7,22.1,25,28,85,1.01,46
2024-11-15,羊四圪咀,29.0,3.9,1.3,338.9,9,28,43,1.456,25
2024-11-15,上海庙东,68.0,3.9,2.5,27.6,8,15,93,0.214,29
2024-11-15,零碳产业园,66.0,4.0,1.7,282.4,4,17,63,0.878,26
2024-11-15,独贵塔拉北项目区,62.0,4.1,1.9,343.6,9,21,139,0.624,55
2024-11-15,新能源示范区,68.0,2.7,2.8,202.4,9,18,172,0.483,34
2024-11-15,独贵塔拉南项目区,72.0,3.5,2.4,319.2,9,9,135,0.405,44
2024-11-15,乌审召特勤消防站,75.0,4.5,2.4,317.8,7,13,106,0.713,34
2024-11-15,纳林河项目区,64.0,6.5,1.7,331.2,6,19,78,0.851,44
2024-11-15,中天合创宿舍楼站,60.0,4.1,2.3,206.3,9,9,106,0.694,43
2024-11-15,察汗淖,64.0,3.3,1.8,336.3,18,13,80,0.436,27
2024-11-15,纳林陶亥镇,29.0,4.7,1.0,263.4,6,38,105,1.083,42
2024-11-15,圣圆产业园,46.0,6.4,0.9,126.7,9,26,76,1.116,40
2024-11-15,乌兰木伦镇武家塔,41.0,5.7,2.0,308.6,6,30,111,0.868,27
2024-11-15,伊金霍洛旗新街镇,74.0,5.2,2.3,136.5,3,19,12,0.456,21
2024-11-15,空港物流园区,67.0,3.6,1.6,328.3,9,15,84,0.59,39
2024-11-16,高新技术产业园,77.0,0.2,1.2,203.9,6,12,77,0.199,17
2024-11-16,装备制造产业园,82.0,-0.5,3.1,258.9,2,6,49,0.461,19
2024-11-16,麻黄湾,79.0,-0.5,4.2,281.8,16,24,88,0.398,18
2024-11-16,加气站,71.0,-1.1,2.5,291.2,1,22,110,0.821,18
2024-11-16,添尔漫梁村委会,79.0,-1.2,2.6,269.3,1,11,0,1.422,0
2024-11-16,铜川镇政府,62.0,-1.9,1.3,13.3,3,38,5666(B),3.251,29508(B)
2024-11-16,达拉特经济开发区管委会站,62.0,1.0,1.0,146.4,8,36,104,0.542,23
2024-11-16,青达门,3.0,-1.0,4.8,246.9,14,17,0,-8.448(Lsp),0
2024-11-16,白泥井镇,61.0,1.9,1.4,302.1,2,16,0,2.148,10
2024-11-16,准格尔产业园,61.0,1.8,2.7,357.9,8,24,86,0.296,39
2024-11-16,大路产业园,77.0,1.0,6.0,37.6,9,7,93,0.782,22
2024-11-16,哈尔乌素矿区,40.0,1.1,3.1,269.4,17,26,112,0.656,33
2024-11-16,黑岱沟,87.0,0.8,2.0,313.7,24,21,131,0.614,15
2024-11-16,羊市塔,21.0,1.7,3.2,185.7,20,44,164,0.782,20
2024-11-16,黄天棉图,71.0,-0.1,3.0,19.3,15,33,101,0.422,18
2024-11-16,纳日松,77.0,0.9,2.0,19.0,20,22,116,0.465,21
2024-11-16,羊四圪咀,67.0,0.3,2.0,17.6,9,12,81,1.07,14
2024-11-16,上海庙东,84.0,2.0,2.2,80.9,12,10,39,0.223,12
2024-11-16,零碳产业园,70.0,-0.1,1.3,286.9,3,9,50,0.638,10
2024-11-16,独贵塔拉北项目区,79.0,-0.2,2.2,320.0,8,17,102,0.242,22
2024-11-16,新能源示范区,77.0,-2.1,2.4,209.0,8,21,64,0.273,10
2024-11-16,独贵塔拉南项目区,78.0,-0.8,3.1,308.5,7,6,54,0.209,11
2024-11-16,乌审召特勤消防站,82.0,0.9,2.2,305.2,8,10,35,0.577,14
2024-11-16,纳林河项目区,80.0,3.5,2.1,321.0,6,16,40,0.543,20
2024-11-16,中天合创宿舍楼站,74.0,1.0,3.9,201.7,11,8,73,0.453,25
2024-11-16,察汗淖,73.0,0.0,2.7,334.5,20,7,46,0.16,8
2024-11-16,纳林陶亥镇,52.0,0.3,1.9,272.8,5,34,149,0.571,29
2024-11-16,圣圆产业园,71.0,2.2,1.4,163.2,6,15,88,0.586,17
2024-11-16,乌兰木伦镇武家塔,67.0,1.7,2.9,310.8,5,22,95,0.315,27
2024-11-16,伊金霍洛旗新街镇,82.0,0.8,2.5,154.7,3,9,12,0.166,21
2024-11-16,空港物流园区,77.0,-0.4,2.8,319.5,8,9,79,0.297,20
2024-11-17,高新技术产业园,69.0,-1.9,0.4,53.9,7,36,43,0.392,12
2024-11-17,装备制造产业园,69.0,-0.7,1.1,68.0,8,30,27,0.605,22
2024-11-17,麻黄湾,53.0,-1.0,0.8,160.2,34,44,58,0.707,12
2024-11-17,加气站,62.0,-2.0,0.8,95.9,9,42,75,1.015,11
2024-11-17,添尔漫梁村委会,58.0,-1.9,2.0,86.7,3,49,0,1.613,0
2024-11-17,铜川镇政府,57.0,-1.5,1.3,228.5,21,62,5666(B),3.765,29508(B)
2024-11-17,达拉特经济开发区管委会站,48.0,-1.8,0.2,290.7,17,51,63,1.216,16
2024-11-17,青达门,3.0,-0.6,1.9,89.2,16,24,0,-8.398(Lsp),0
2024-11-17,白泥井镇,51.0,-0.3,0.3,221.5,3,26,0,2.219,10
2024-11-17,准格尔产业园,54.0,-1.3,0.8,334.8,9,31,50,1.42,24
2024-11-17,大路产业园,64.0,0.2,2.4,350.9,11,16,38,0.703,9
2024-11-17,哈尔乌素矿区,34.0,0.0,1.5,93.1,23,43,66,0.301,19
2024-11-17,黑岱沟,63.0,-0.3,1.0,175.4,92,44,114,1.113,14
2024-11-17,羊市塔,40.0,-1.0,0.3,343.9,24,62,380,1.442,39
2024-11-17,黄天棉图,54.0,-1.2,0.8,194.2,16,52,58,0.685,8
2024-11-17,纳日松,43.0,-2.0,0.7,10.1,22,40,124,0.81,16
2024-11-17,羊四圪咀,46.0,-0.1,0.7,216.3,12,30,67,1.094,9
2024-11-17,上海庙东,77.0,0.6,2.6,101.6,8,12,26,0.365,11
2024-11-17,零碳产业园,71.0,-0.9,0.6,200.6,3,27,36,0.755,10
2024-11-17,独贵塔拉北项目区,69.0,-2.2,1.2,153.2,12,22,39,0.298,10
2024-11-17,新能源示范区,75.0,-3.5,1.0,122.7,9,26,36,0.327,7
2024-11-17,独贵塔拉南项目区,74.0,-2.3,1.2,163.4,9,13,21,0.311,8
2024-11-17,乌审召特勤消防站,75.0,-1.1,0.6,121.2,8,27,27,0.692,12
2024-11-17,纳林河项目区,70.0,1.2,1.3,96.7,14,26,32,0.946,20
2024-11-17,中天合创宿舍楼站,92.0,-0.3,0.6,4.8,14,10,59,0.696,30
2024-11-17,察汗淖,90.0,-3.0,0.7,55.3,20,16,40,0.496,12
2024-11-17,纳林陶亥镇,48.0,-1.9,0.6,279.8,8,53,119,1.003,26
2024-11-17,乌兰木伦镇武家塔,40.0,-1.6,1.0,235.9,9,41,145,0.741,27
2024-11-17,伊金霍洛旗新街镇,71.0,-1.8,1.4,166.6,5,39,12,0.37,21
2024-11-17,空港物流园区,66.0,-1.3,3.0,222.8,10,25,42,0.376,15
2024-11-18,高新技术产业园,63.0,-0.4,1.2,115.4,10,33,64,0.637,22
2024-11-18,装备制造产业园,68.0,0.4,2.1,153.1,15,38,39,0.848,23
2024-11-18,麻黄湾,58.0,1.0,4.0,193.7,26,37,53,0.897,20
2024-11-18,加气站,36.0,0.4,1.9,186.3,9,54,89,1.244,23
2024-11-18,添尔漫梁村委会,51.0,-0.4,1.6,325.6,3,44,0,1.816,0
2024-11-18,铜川镇政府,54.0,-0.5,2.8,244.7,16,53,5666(B),3.793,29508(B)
2024-11-18,达拉特经济开发区管委会站,24.0,0.0,0.7,299.9,14,50,55,1.518,19
2024-11-18,青达门,3.0,0.9,5.3,135.0,27,27,0,-8.143(Lsp),0
2024-11-18,白泥井镇,21.0,0.5,0.6,98.6,3,30,0,2.477,10
2024-11-18,准格尔产业园,45.0,-0.1,1.5,237.9,10,30,48,0.703,25
2024-11-18,大路产业园,41.0,0.9,5.7,329.8,13,25,38,0.63,15
2024-11-18,哈尔乌素矿区,30.0,0.9,3.4,160.6,16,44,41,0.382,23
2024-11-18,黑岱沟,41.0,0.5,2.9,220.6,39,47,87,0.764,9
2024-11-18,羊市塔,33.0,-0.2,1.2,79.9,21,52,226,1.262,33
2024-11-18,黄天棉图,55.0,0.0,3.2,291.6,20,45,69,0.836,16
2024-11-18,羊四圪咀,35.0,0.8,1.7,277.3,18,43,73,1.296,16
2024-11-18,上海庙东,57.0,0.5,3.8,129.3,6,13,24,0.361,13
2024-11-18,零碳产业园,68.0,1.0,1.8,191.6,6,28,41,0.831,19
2024-11-18,独贵塔拉北项目区,40.0,0.0,1.9,125.9,18,37,65,0.675,31
2024-11-18,新能源示范区,62.0,0.3,3.4,95.0,19,24,58,0.431,20
2024-11-18,独贵塔拉南项目区,73.0,1.3,2.9,191.0,9,12,37,0.328,15
2024-11-18,乌审召特勤消防站,70.0,0.4,3.0,150.9,13,26,35,0.892,23
2024-11-18,纳林河项目区,61.0,0.8,1.5,127.1,9,29,42,1.3,30
2024-11-18,中天合创宿舍楼站,54.0,0.0,2.7,59.8,14,12,63,0.6,38
2024-11-18,察汗淖,60.0,-1.5,1.4,206.4,19,19,38,0.396,18
2024-11-18,纳林陶亥镇,45.0,-0.3,1.0,208.4,12,66,138,1.562,38
2024-11-18,圣圆产业园,11.0,0.2,1.5,55.1,16,38,70,1.279,18
2024-11-18,乌兰木伦镇武家塔,51.0,-0.4,1.9,180.9,9,29,139,1.02,27
2024-11-18,伊金霍洛旗新街镇,63.0,-0.5,2.4,48.1,5,33,12,0.515,21
2024-11-18,乌兰木伦山顶公园站,542.0,-0.4,0.7,285.8,12,52,79(H),0.948(H),11
2024-11-19,高新技术产业园,59.0,1.2,0.6,152.4,7,23,38,0.535,26
2024-11-19,装备制造产业园,66.0,1.2,2.0,205.1,3,16,22,0.695,24
2024-11-19,麻黄湾,63.0,1.8,3.6,218.7,21,23,28,0.781,23
2024-11-19,加气站,58.0,1.3,1.7,223.7,2,26,45,1.146,24
2024-11-19,添尔漫梁村委会,45.0,-0.4,1.4,290.2,1,34,0,1.693,0
2024-11-19,铜川镇政府,45.0,0.4,1.3,330.6,10,44,5666(B),3.619,29508(B)
2024-11-19,达拉特经济开发区管委会站,47.0,2.9,0.4,122.9,9,45,46,0.819,27
2024-11-19,青达门,3.0,1.5,3.3,170.9,14,12,0,-8.365(Lsp),0
2024-11-19,白泥井镇,45.0,3.7,0.5,238.7,1,26,0,2.422,10
2024-11-19,准格尔产业园,40.0,8.4,1.5,222.9,7,29,50,1.157,40
2024-11-19,大路产业园,39.0,1.8,6.4,338.7,9,21,35,0.895,26
2024-11-19,哈尔乌素矿区,25.0,0.6,3.4,167.8,17,35,41,0.316,37
2024-11-19,黑岱沟,35.0,0.0,3.3,221.9,23,38,54,0.691,10
2024-11-19,羊市塔,28.0,1.0,0.7,97.9,15,36,76,1.195,38
2024-11-19,黄天棉图,44.0,0.3,3.4,303.5,12,34,43,0.711,21
2024-11-19,羊四圪咀,32.0,0.3,1.9,290.5,10,32,47,1.489,30
2024-11-19,零碳产业园,53.0,0.9,1.4,227.2,3,19,32,0.858,24
2024-11-19,独贵塔拉北项目区,70.0,2.5,0.8,315.0,11,26,46,0.524,28
2024-11-19,新能源示范区,66.0,1.4,2.0,149.4,9,26,50,0.497,30
2024-11-19,独贵塔拉南项目区,77.0,2.3,2.2,235.6,9,11,35,0.396,25
2024-11-19,乌审召特勤消防站,59.0,1.5,2.2,178.3,8,13,28,0.833,23
2024-11-19,纳林河项目区,57.0,1.9,0.8,90.2,6,24,40,1.326,36
2024-11-19,中天合创宿舍楼站,49.0,0.7,2.6,86.3,14,9,51,0.698,34
2024-11-19,察汗淖,46.0,-0.2,1.4,231.7,12,14,34,0.397,25
2024-11-19,纳林陶亥镇,35.0,0.8,0.8,219.6,7,36,65,0.94,28
2024-11-19,圣圆产业园,12.0,2.0,1.1,55.3,10,31,100,1.161,37
2024-11-19,伊金霍洛旗新街镇,57.0,1.0,2.1,88.4,3,21,12,0.45,21
2024-11-19,空港物流园区,59.0,0.4,1.2,248.5,10,19,36,0.605,30
2024-11-19,乌兰木伦山顶公园站,574.0,1.4,0.7,297.4,10,23,79,0.9,29
2024-11-21,纳日松,17.0,-1.4,0.9,339.0,25,47,166,1.913,84
2024-11-30,高新技术产业园,61.0,-1.5,0.4,188.1,8,31,34,0.353,12
2024-11-30,装备制造产业园,82.0,-0.3,1.9,243.5,8,14,18,0.47,16
2024-11-30,麻黄湾,82.0,0.0,2.8,250.0,16,23,27,0.56,6
2024-11-30,达拉特经济开发区管委会站,60.0,-0.1,0.4,142.8,8,54,43,0.641,14
2024-11-30,青达门,3.0,-0.7,3.3,201.0,13,8,0,-8.751(Lsp),0
2024-11-30,白泥井镇,60.0,0.6,0.8,280.0,10,24,0,3.019,10
2024-11-30,哈尔乌素矿区,10.0,0.6,2.5,174.8,27,67,67,0.514,26
2024-11-30,黑岱沟,40.0,-0.1,2.0,221.6,34,66,104,0.91,5
2024-11-30,羊市塔,33.0,-0.8,0.6,127.1,24,68,219,1.707,33
2024-11-30,黄天棉图,50.0,-0.1,2.2,350.7,13,57,52,0.451,7
2024-11-30,纳日松,46.0,-1.2,0.6,359.2,22,38,135,1.577,31
2024-11-30,羊四圪咀,32.0,0.4,1.3,327.5,13,44,99,1.817,36
2024-11-30,零碳产业园,68.0,-1.4,1.0,246.8,5,25,37,0.268,9
2024-11-30,独贵塔拉北项目区,73.0,-0.3,1.3,307.9,6,10,44,0.277,13
2024-11-30,新能源示范区,90.0,-3.0,1.6,176.8,8,20,51,0.272,11
2024-11-30,独贵塔拉南项目区,85.0,-1.4,2.5,249.9,11,6,39,0.141,10
2024-11-30,乌审召特勤消防站,76.0,-0.7,0.8,268.1,8,23,36,0.57,14
2024-11-30,纳林河项目区,76.0,1.0,1.0,282.0,9,24,34,0.611,22
2024-11-30,中天合创宿舍楼站,76.0,0.6,1.7,173.2,12,12,42,0.565,17
2024-11-30,纳林陶亥镇,49.0,-0.7,0.9,255.3,8,51,56,0.663,15
2024-11-30,圣圆产业园,46.0,-1.0,0.6,105.3,11,35,70,0.743,16
2024-11-30,乌兰木伦镇武家塔,49.0,-0.8,1.2,252.3,12,42,51,1.469,27
2024-11-30,伊金霍洛旗新街镇,74.0,-0.6,1.7,93.8,5,30,12,0.552,21
2024-11-30,空港物流园区,75.0,-0.3,3.7,233.1,11,16,31,0.526,10
2024-11-30,乌兰木伦山顶公园站,42.0,-1.0,0.5,7.2,16,59,113,0.517,22
2024-12-01,高新技术产业园,68.0,-3.5,0.9,211.5,8,29,41,0.308,11
2024-12-01,装备制造产业园,90.0,-2.4,2.0,269.4,10,12,17,0.569,11
2024-12-01,达拉特经济开发区管委会站,55.0,-1.6,1.2,183.4,9,41,44,0.723,15
2024-12-01,青达门,3.0,-3.1,5.4,258.0,13,7,0,-8.798(Lsp),0
2024-12-01,白泥井镇,61.0,-1.4,1.4,304.5,2,18,0,2.92,10
2024-12-01,准格尔产业园,56.0,7.9,1.8,1.1,10,23,57,0.711,23
2024-12-01,哈尔乌素矿区,30.0,-1.4,3.7,220.5,18,48,53,0.735,26
2024-12-01,黄天棉图,70.0,-2.7,3.6,23.0,13,36,56,0.455,7
2024-12-01,纳日松,56.0,-2.8,1.4,20.6,25,23,146,0.855,26
2024-12-01,羊四圪咀,59.0,-2.5,1.6,0.8,13,31,99,1.933,36
2024-12-01,零碳产业园,71.0,-2.9,1.6,312.7,5,15,39,0.268,9
2024-12-01,独贵塔拉北项目区,76.0,-2.3,2.1,323.6,6,8,46,0.254,10
2024-12-01,独贵塔拉南项目区,76.0,-2.9,3.7,346.2,11,5,47,0.238,11
2024-12-01,乌审召特勤消防站,91.0,-1.7,2.1,324.0,7,17,46,0.645,15
2024-12-01,纳林河项目区,88.0,-0.2,2.3,305.7,8,23,39,0.644,24
2024-12-01,纳林陶亥镇,48.0,-2.1,1.4,275.2,9,42,82,0.675,16
2024-12-01,圣圆产业园,68.0,-1.8,0.9,161.6,10,26,81,0.484,17
2024-12-01,乌兰木伦镇武家塔,60.0,-2.1,2.1,317.7,10,34,51,1.451,27
2024-12-01,伊金霍洛旗新街镇,85.0,-2.0,2.0,155.0,5,22,12,0.526,21
2024-12-01,空港物流园区,79.0,-2.4,4.8,236.3,9,11,41,0.52,13
2024-12-01,乌兰木伦山顶公园站,54.0,-2.4,1.0,56.6,10,41,105,0.478,25
2024-12-02,高新技术产业园,58.0,-5.7,0.7,244.1,10,21,31,0.342,8
2024-12-02,装备制造产业园,84.0,-5.9,1.4,296.2,16,11,16,0.739,10
2024-12-02,达拉特经济开发区管委会站,51.0,-6.7,0.5,163.0,10,48,36,0.742,10
2024-12-02,青达门,3.0,-7.4,2.5,277.6,13,9,0,-8.816(Lsp),0
2024-12-02,白泥井镇,56.0,-5.6,0.7,222.5,11,23,0,2.901,10
2024-12-02,准格尔产业园,60.0,-5.6,1.3,6.3,12,21,33,0.514,11
2024-12-02,大路产业园,61.0,-6.0,3.3,70.2,12,12,28,0.451,7
2024-12-02,哈尔乌素矿区,37.0,-5.7,2.0,326.8,23,36,24,0.63,13
2024-12-02,黄天棉图,51.0,-6.4,1.8,39.3,13,39,50,0.449,6
2024-12-02,纳日松,46.0,-6.1,0.5,55.4,22,20,39,0.624,11
2024-12-02,羊四圪咀,62.0,-6.4,0.9,42.5,13,16,99,1.705,36
2024-12-02,上海庙东,72.0,-5.3,2.0,54.2,10,9,31,0.148,9
2024-12-02,零碳产业园,62.0,-6.2,1.1,311.4,5,14,18,0.318,4
2024-12-02,独贵塔拉北项目区,63.0,-8.2,1.1,225.5,5,15,26,0.249,5
2024-12-02,独贵塔拉南项目区,66.0,-7.4,1.0,285.6,12,7,20,0.103,7
2024-12-02,乌审召特勤消防站,77.0,-5.4,1.0,312.9,8,12,33,0.694,11
2024-12-02,纳林河项目区,66.0,-3.2,0.7,274.5,9,21,29,0.617,18
2024-12-02,纳林陶亥镇,49.0,-6.3,0.7,293.9,6,41,60,0.582,10
2024-12-02,圣圆产业园,47.0,-5.0,0.6,184.8,8,25,58,0.316,9
2024-12-02,乌兰木伦镇武家塔,47.0,-5.2,1.4,328.3,11,37,51,1.249,27
2024-12-02,伊金霍洛旗新街镇,71.0,-5.3,1.6,148.4,5,20,12,0.588,21
2024-12-02,空港物流园区,62.0,-6.5,5.1,223.9,11,15,21,0.59,4
2024-12-02,乌兰木伦山顶公园站,40.0,-5.3,0.7,69.1,16,43,109,0.465,23
2024-12-03,高新技术产业园,53.0,-3.8,0.4,107.5,9,35,35,0.423,11
2024-12-03,装备制造产业园,86.0,-2.9,1.1,270.1,14,19,20,0.719,11
2024-12-03,麻黄湾,54.0,-3.3,1.6,287.5,23,36,39,0.745,9
2024-12-03,加气站,41.0,-3.9,1.1,272.5,2,38,54,1.447,10
2024-12-03,添尔漫梁村委会,54.0,-3.8,1.4,303.4,2,43,0,1.928,0
2024-12-03,铜川镇政府,42.0,-4.3,1.0,355.7,12,58,5666(B),3.837,29508(B)
2024-12-03,达拉特经济开发区管委会站,46.0,-3.8,0.3,130.7,9,49,41,0.713,11
2024-12-03,青达门,3.0,-3.7,1.8,232.1,14,17,0,-8.721(Lsp),0
2024-12-03,白泥井镇,49.0,-3.2,0.6,282.2,11,35,0,3.194,10
2024-12-03,准格尔产业园,34.0,-4.8,0.7,336.8,12,33,50,0.66,17
2024-12-03,大路产业园,51.0,-3.2,3.2,1.4,10,19,27,0.566,10
2024-12-03,哈尔乌素矿区,14.0,-3.3,1.2,195.6,23,62,66,0.546,22
2024-12-03,黑岱沟,45.0,-3.8,1.3,230.6,28,64,105,0.801,7
2024-12-03,羊市塔,26.0,-3.9,0.4,80.8,25,66,262,1.965,40
2024-12-03,黄天棉图,36.0,-3.1,1.2,12.1,15,53,55,0.668,8
2024-12-03,纳日松,35.0,-4.6,0.2,358.9,23,34,101,1.147,26
2024-12-03,羊四圪咀,58.0,-3.0,1.0,2.1,14,27,99,1.856,36
2024-12-03,上海庙东,64.0,-3.7,2.1,93.7,14,23,66,0.309,30
2024-12-03,零碳产业园,62.0,-3.2,0.5,263.1,7,22,37,0.393,12
2024-12-03,独贵塔拉北项目区,66.0,-4.3,1.5,305.5,7,12,34,0.346,13
2024-12-03,新能源示范区,72.0,-5.9,1.0,194.8,9,5,52,0.414,12
2024-12-03,独贵塔拉南项目区,65.0,-5.2,1.4,181.0,12,14,35,0.355,16
2024-12-03,乌审召特勤消防站,79.0,-3.1,0.8,321.1,9,19,36,0.757,14
2024-12-03,纳林河项目区,61.0,-1.8,0.8,294.4,9,30,45,0.734,24
2024-12-03,中天合创宿舍楼站,72.0,-2.2,1.0,226.2,12,12,46,0.6,23
2024-12-03,纳林陶亥镇,42.0,-3.6,0.6,275.1,8,53,95,0.801,21
2024-12-03,圣圆产业园,32.0,-3.4,0.6,261.8,13,36,98,0.709,20
2024-12-03,乌兰木伦镇武家塔,37.0,-3.8,1.0,45.0,12,42,51,1.54,27
2024-12-03,伊金霍洛旗新街镇,68.0,-3.0,1.6,160.3,6,38,12,0.663,21
2024-12-03,空港物流园区,65.0,-3.2,4.1,225.1,12,25,36,0.665,12
2024-12-03,乌兰木伦山顶公园站,35.0,-4.0,0.5,69.9,22,57,161,0.638,28
2024-12-04,高新技术产业园,62.0,-3.9,1.1,202.0,7,16,28,0.359,12
2024-12-04,装备制造产业园,88.0,-4.2,2.0,261.5,8,7,13,0.617,14
2024-12-04,麻黄湾,64.0,-4.1,3.7,282.8,20,23,23,0.584,8
2024-12-04,达拉特经济开发区管委会站,50.0,-2.6,0.6,140.3,8,38,27,0.659,16
2024-12-04,青达门,3.0,-4.5,4.1,243.7,12,16,0,-8.796(Lsp),0
2024-12-04,白泥井镇,50.0,-2.3,1.1,304.4,4,24,0,3.111,10
2024-12-04,准格尔产业园,57.0,-3.6,1.6,349.3,9,26,35,0.475,16
2024-12-04,大路产业园,55.0,-2.9,4.6,22.1,9,13,24,0.544,13
2024-12-04,哈尔乌素矿区,22.0,-2.8,2.4,250.7,21,49,36,0.519,25
2024-12-04,黑岱沟,67.0,-3.6,1.6,279.1,25,38,76,0.585,9
2024-12-04,羊市塔,20.0,-3.1,1.5,173.2,19,48,132,1.45,24
2024-12-04,黄天棉图,57.0,-4.1,3.0,18.9,14,43,46,0.542,8
2024-12-04,纳日松,49.0,-4.1,0.8,353.6,26,26,40,0.617,12
2024-12-04,羊四圪咀,56.0,-3.6,1.7,17.1,12,13,99,1.521,36
2024-12-04,上海庙东,80.0,-3.8,2.5,87.8,10,20,55,0.18,26
2024-12-04,零碳产业园,66.0,-4.2,1.0,291.6,4,10,26,0.3,10
2024-12-04,独贵塔拉北项目区,70.0,-3.2,1.7,322.2,6,13,32,0.355,14
2024-12-04,新能源示范区,79.0,-4.5,2.7,213.6,7,8,38,0.311,10
2024-12-04,独贵塔拉南项目区,76.0,-3.3,2.7,316.4,7,5,19,0.215,14
2024-12-04,乌审召特勤消防站,79.0,-2.5,1.8,304.2,7,11,90,0.787,13
2024-12-04,纳林河项目区,68.0,-1.3,2.3,301.9,7,20,36,0.75,25
